MXDnsResponse,TXTDnsResponse,HasSPFInfo,HasDmarcInfo,DomainInAlexaDB,CommonPorts,CreationDate,LastUpdateDate,HttpResponseCode,RegisteredOrg,SubdomainNumber,Entropy,EntropyOfSubDomains,StrangeCharacters,TLD,IpReputation,ConsonantRatio,NumericRatio,SpecialCharRatio,VowelRatio,ConsonantSequence,VowelSequence,NumericSequence,SpecialCharSequence,DomainLength,Class
1,1,1,0,0,0,4,4,2,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,22,0
1,0,0,0,0,0,0,2,2,1,0,3,0,0,348,0,0.6,0.0,0.0,0.4,3,1,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.4,0.1,0.0,0.4,1,1,1,0,8,0
1,0,0,0,0,1,4,4,2,1,0,2,0,0,356,1,0.5,0.0,0.0,0.4,2,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.0,0.4,3,2,0,1,68,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,129,0,0.6,0.0,0.0,0.3,4,2,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,563,0,0.8,0.0,0.0,0.1,5,1,0,0,22,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,364,1,0.6,0.0,0.0,0.4,3,1,0,0,21,0
0,0,0,0,0,0,4,4,4,1,0,2,0,0,77,0,0.5,0.0,0.0,0.5,2,3,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.8,0.0,0.0,0.1,5,1,0,0,9,0
1,1,1,0,0,0,0,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,19,0
0,1,0,0,0,1,4,4,2,1,0,3,0,0,48,1,0.6,0.0,0.0,0.4,3,2,0,0,16,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,133,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,369,0,0.5,0.0,0.1,0.3,2,1,0,1,13,0
1,1,1,0,0,0,4,4,2,1,0,2,0,1,127,0,0.5,0.3,0.0,0.1,3,1,3,0,10,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,356,0,0.5,0.0,0.0,0.4,2,2,0,0,32,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,4,1,0,0,21,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,465,0,0.5,0.0,0.0,0.4,1,1,0,0,13,0
1,1,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,641,0,0.6,0.2,0.0,0.2,3,1,2,0,19,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,537,0,0.5,0.0,0.1,0.3,3,2,0,1,18,0
0,0,0,0,0,1,4,4,4,1,0,3,0,3,127,0,0.4,0.2,0.1,0.2,2,2,4,1,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.5,1,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,4,0,9,87,0,0.5,0.1,0.1,0.3,6,2,6,2,69,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,465,0,0.5,0.0,0.1,0.3,1,1,0,1,12,0
1,1,1,0,0,0,0,4,2,1,1,3,0,0,574,0,0.5,0.0,0.0,0.4,2,2,0,0,16,0
0,0,0,0,1,0,0,0,0,0,10,3,0,0,238,0,0.6,0.0,0.0,0.4,3,2,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,356,0,0.6,0.0,0.0,0.3,3,1,0,0,10,0
1,1,1,0,0,0,4,4,0,1,0,3,0,0,77,0,0.5,0.0,0.0,0.4,1,1,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,646,0,0.7,0.0,0.0,0.2,2,2,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.5,2,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,147,0,0.6,0.1,0.0,0.1,3,1,1,0,20,0
1,1,1,0,0,0,0,0,0,0,0,1,0,0,562,0,0.9,0.0,0.0,0.0,4,0,0,0,7,0
1,1,1,0,0,0,0,3,2,1,0,3,0,0,504,0,0.6,0.0,0.0,0.4,3,2,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.7,0.0,0.0,0.3,5,1,0,0,26,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,465,1,0.7,0.0,0.0,0.3,3,1,0,0,18,0
1,1,1,0,0,0,4,4,0,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,1,0,0,12,0
1,1,0,0,0,0,0,4,2,1,0,3,0,0,635,0,0.6,0.0,0.0,0.3,5,1,0,0,26,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,1,2,0,0,12,0
1,1,1,0,0,0,4,4,2,1,0,2,0,0,332,0,0.6,0.0,0.0,0.3,2,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,364,0,0.6,0.0,0.0,0.3,3,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.8,0.0,0.0,0.2,6,1,0,0,16,0
1,1,1,0,0,1,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,238,0,0.5,0.0,0.0,0.4,3,3,0,0,10,0
1,1,0,0,0,0,0,4,2,1,0,3,0,0,635,0,0.6,0.0,0.0,0.2,5,1,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,177,0,0.6,0.0,0.0,0.3,3,1,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,578,0,0.5,0.3,0.0,0.2,2,1,2,0,13,0
0,1,1,1,0,0,0,4,2,1,0,2,0,0,186,0,0.6,0.0,0.0,0.3,3,1,0,0,10,0
0,0,0,0,0,0,0,0,0,0,1,3,0,1,172,0,0.6,0.0,0.0,0.3,5,2,1,1,38,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,356,0,0.5,0.0,0.0,0.4,3,2,0,0,14,0
0,0,0,0,0,0,0,1,4,1,0,2,0,0,465,0,0.6,0.0,0.0,0.3,2,2,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,504,0,0.5,0.0,0.0,0.4,2,1,0,0,17,0
1,1,1,0,0,1,4,4,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,186,0,0.5,0.0,0.1,0.3,2,1,0,1,10,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,127,0,0.6,0.2,0.0,0.1,3,1,2,0,9,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,162,0,0.6,0.0,0.0,0.3,2,1,0,0,19,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,133,1,0.5,0.0,0.0,0.4,2,2,0,0,17,0
0,1,1,0,0,1,0,4,2,1,1,3,0,0,127,0,0.6,0.0,0.0,0.4,4,2,0,0,17,0
0,0,0,0,0,1,4,4,0,1,0,3,0,0,465,0,0.5,0.0,0.0,0.4,1,2,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,576,0,0.7,0.0,0.0,0.2,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,0,0,0,0,0,4,4,2,1,0,2,0,0,127,1,0.4,0.0,0.0,0.5,1,2,0,0,10,0
0,0,0,0,0,0,0,2,4,1,0,1,0,1,127,0,0.5,0.2,0.0,0.1,3,1,3,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0.6,0.0,0.0,0.3,5,2,0,0,23,0
0,0,0,0,1,0,0,0,0,0,3,3,0,0,238,0,0.6,0.0,0.0,0.3,4,1,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,128,0,0.6,0.0,0.0,0.3,3,2,0,1,48,0
1,1,1,0,1,1,4,4,4,1,1,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,20,0
0,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,4,127,0,0.5,0.3,0.0,0.1,5,1,3,0,19,0
1,1,1,1,0,0,4,4,2,1,0,3,0,0,133,0,0.5,0.0,0.0,0.4,2,2,0,0,25,0
1,1,1,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.1,0.4,3,2,0,1,17,0
1,0,0,0,0,0,0,0,0,0,0,4,0,3,127,0,0.5,0.0,0.1,0.3,5,2,1,1,35,0
1,1,1,0,0,0,4,4,2,1,0,3,0,1,465,0,0.6,0.0,0.0,0.3,4,2,0,1,22,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,356,0,0.5,0.0,0.0,0.4,2,1,0,0,13,0
0,0,0,0,0,0,0,0,4,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,98,0,0.6,0.0,0.1,0.3,3,2,0,1,16,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
1,1,1,0,0,1,4,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,26,0
0,0,0,0,0,1,0,4,0,1,0,2,0,0,99,0,0.9,0.0,0.0,0.0,6,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,465,0,0.6,0.0,0.1,0.2,3,1,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.5,0.0,0.1,0.3,1,1,0,1,11,0
1,1,1,0,0,0,4,4,4,1,0,3,0,0,133,0,0.6,0.0,0.0,0.4,2,2,0,0,27,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,2,0,3,127,0,0.3,0.3,0.0,0.3,3,2,5,0,15,0
1,0,0,0,0,0,4,4,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,15,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,77,0,0.5,0.0,0.0,0.4,2,2,0,0,16,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,123,0,0.5,0.0,0.0,0.5,2,2,0,0,22,0
1,1,1,0,0,0,0,0,0,0,0,3,0,0,172,0,0.6,0.0,0.0,0.2,2,1,0,0,16,0
1,1,1,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,48,0
1,1,1,0,0,0,4,4,4,1,1,1,1,0,109,0,0.5,0.0,0.0,0.4,1,1,0,0,11,0
1,1,1,0,0,1,0,4,2,1,0,2,0,0,364,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,20,0
0,0,0,0,0,0,4,4,4,1,0,2,0,0,127,1,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,26,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.2,4,1,0,0,17,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,4,1,0,0,27,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,133,1,0.6,0.0,0.0,0.3,2,3,0,0,18,0
0,1,1,0,0,1,0,1,2,1,0,3,0,0,129,0,0.4,0.0,0.0,0.4,3,2,0,0,16,0
1,1,1,0,0,0,0,1,2,1,0,2,0,0,364,0,0.5,0.0,0.0,0.4,3,2,0,0,13,0
1,1,1,0,0,0,4,4,2,1,0,2,0,5,465,0,0.2,0.6,0.0,0.1,1,1,7,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,48,0,0.6,0.0,0.0,0.4,2,1,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,177,0,0.5,0.0,0.0,0.3,2,1,0,0,15,0
1,1,1,0,0,0,4,4,0,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,1,1,0,0,0,4,3,2,1,0,3,0,0,504,0,0.6,0.0,0.0,0.4,3,2,0,0,21,0
1,1,1,1,0,1,0,4,0,1,10,3,0,2,385,0,0.3,0.3,0.0,0.3,1,1,2,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.6,0.0,0.0,0.3,3,2,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,619,0,0.5,0.0,0.0,0.4,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.4,3,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.2,0.0,0.2,5,1,1,0,19,0
0,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,14,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,26,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,133,0,0.5,0.0,0.0,0.3,2,1,0,0,13,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,655,1,0.6,0.0,0.0,0.3,4,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,19,0
1,1,1,0,0,0,4,4,2,1,0,2,0,0,465,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,4,2,1,0,2,0,3,127,0,0.2,0.6,0.0,0.1,1,1,5,0,9,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,123,0,0.5,0.0,0.0,0.4,3,1,0,0,19,0
0,0,0,0,1,0,0,0,0,0,10,3,0,0,238,0,0.5,0.0,0.0,0.4,2,2,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,504,0,0.6,0.0,0.0,0.3,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,177,0,0.6,0.0,0.0,0.3,4,2,0,0,22,0
1,0,0,0,0,0,0,4,5,1,0,4,0,0,123,0,0.6,0.0,0.0,0.3,4,2,0,0,43,0
0,0,0,0,0,1,4,4,2,1,0,3,1,0,127,1,0.6,0.0,0.0,0.3,2,1,0,0,13,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,3,1,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,127,0,0.6,0.0,0.0,0.3,3,2,0,1,42,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
1,1,1,0,0,1,0,2,2,1,0,2,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,445,0,0.6,0.0,0.0,0.2,3,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.3,4,2,0,0,18,0
1,0,0,0,0,0,0,4,2,1,0,2,0,0,348,0,0.5,0.0,0.0,0.4,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,551,0,0.5,0.0,0.0,0.5,2,2,0,0,19,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,2,0,0,16,0
0,0,0,0,0,1,3,3,0,1,0,3,0,3,367,0,0.3,0.1,0.1,0.3,2,2,1,1,22,1
1,1,1,0,0,0,4,4,2,1,0,1,0,3,482,0,0.2,0.4,0.2,0.0,2,0,1,1,8,1
0,1,0,0,0,1,4,4,4,1,0,2,0,4,127,0,0.3,0.3,0.3,0.1,1,1,1,1,11,1
1,1,1,0,0,0,0,4,0,1,12,3,0,1,186,0,0.4,0.1,0.1,0.4,1,2,1,1,17,1
1,0,0,0,0,1,4,4,2,1,0,2,0,1,332,0,0.3,0.3,0.2,0.0,2,0,1,1,6,1
0,0,0,0,0,1,0,3,2,1,0,2,0,1,482,0,0.3,0.3,0.2,0.0,2,0,1,1,6,1
0,0,0,0,0,0,0,4,2,1,0,2,0,1,587,0,0.2,0.3,0.2,0.2,1,1,1,1,6,1
0,0,0,0,0,1,4,4,4,1,0,2,0,1,681,0,0.4,0.3,0.1,0.0,3,0,1,1,7,1
1,1,1,0,0,0,0,4,4,1,0,1,0,2,189,0,0.3,0.4,0.1,0.0,2,0,2,1,7,1
0,0,0,0,0,1,4,4,2,1,0,1,0,2,60,0,0.5,0.2,0.1,0.2,3,1,2,1,17,1
1,0,0,0,0,1,0,4,4,1,0,3,0,3,578,0,0.5,0.1,0.1,0.3,4,2,2,1,26,1
1,1,1,0,0,0,4,4,2,1,0,2,0,2,186,0,0.1,0.4,0.1,0.1,1,1,2,1,7,1
1,0,0,0,0,0,0,4,2,1,0,2,0,2,587,0,0.1,0.4,0.1,0.1,1,1,2,1,7,1
0,1,1,0,0,0,0,4,2,1,1,3,0,1,127,1,0.6,0.0,0.1,0.3,2,1,0,1,16,0
0,0,0,0,0,0,4,4,2,1,0,3,0,2,238,0,0.6,0.1,0.1,0.2,4,1,2,1,29,0
1,1,1,0,0,0,4,4,4,1,0,2,0,0,127,0,0.6,0.0,0.0,0.3,3,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,99,0,0.6,0.3,0.0,0.0,3,0,3,0,9,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.0,0.3,3,2,0,1,49,0
1,1,1,0,0,1,4,4,2,1,2,3,3,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,22,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,482,0,0.5,0.0,0.0,0.4,2,2,0,0,18,0
0,0,0,0,1,0,0,0,0,0,0,3,0,2,127,0,0.5,0.0,0.1,0.3,2,2,0,1,24,0
1,1,1,0,0,1,4,4,4,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.7,0.1,0.0,0.2,4,1,1,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.3,3,2,0,0,19,0
0,0,0,0,0,0,0,4,2,1,0,2,0,0,465,1,0.4,0.2,0.0,0.3,2,2,2,0,12,0
0,0,0,0,0,0,0,0,2,0,0,3,0,1,127,0,0.5,0.2,0.0,0.2,3,1,3,0,17,0
0,0,0,0,0,0,0,0,0,0,0,4,0,2,578,0,0.5,0.0,0.1,0.3,2,2,0,1,35,0
0,1,1,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,504,0,0.5,0.0,0.1,0.4,2,2,0,1,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.1,0.0,0.1,3,1,2,0,16,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,465,0,0.5,0.0,0.0,0.4,2,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,465,0,0.6,0.0,0.1,0.2,3,2,0,1,20,0
1,0,0,1,0,1,4,4,2,1,0,2,0,0,127,1,0.6,0.0,0.0,0.3,2,1,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,31,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,465,0,0.6,0.0,0.0,0.3,2,1,0,0,13,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.4,2,2,0,0,27,0
0,0,0,0,0,0,0,2,2,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,11,0
0,0,0,0,1,0,0,0,0,0,10,3,0,2,238,0,0.6,0.1,0.0,0.1,6,1,2,1,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,551,0,0.6,0.0,0.0,0.3,3,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,578,0,0.6,0.0,0.0,0.3,2,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,177,0,0.5,0.0,0.0,0.5,1,2,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,48,0,0.6,0.0,0.0,0.4,3,2,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,133,0,0.6,0.0,0.0,0.3,2,2,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,177,0,0.5,0.0,0.0,0.4,2,1,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,127,0,0.4,0.4,0.0,0.1,2,1,4,0,10,0
1,1,1,0,0,0,0,0,0,0,0,3,0,0,127,0,0.6,0.0,0.0,0.4,3,2,0,0,25,0
0,0,0,0,0,0,4,4,2,1,0,2,0,0,465,0,0.4,0.0,0.0,0.5,1,2,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.7,0.0,0.0,0.3,5,2,0,0,21,0
0,0,0,0,0,1,4,4,4,1,0,3,0,1,465,0,0.6,0.0,0.1,0.3,2,1,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,504,0,0.6,0.0,0.0,0.3,2,1,0,0,9,0
0,0,0,0,0,0,4,4,4,1,0,3,0,0,504,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
0,0,0,0,0,1,4,4,4,1,0,3,0,0,127,0,0.5,0.0,0.0,0.4,2,2,0,0,17,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,14,0
1,1,1,0,0,1,0,4,2,1,0,3,0,0,238,0,0.6,0.0,0.0,0.3,3,1,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,578,0,0.5,0.0,0.0,0.4,2,2,0,1,22,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,16,0
1,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,1,2,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,15,0
1,1,1,0,0,1,0,4,2,1,0,3,0,0,551,0,0.7,0.0,0.0,0.2,6,2,0,0,20,0
1,0,0,0,0,1,0,4,2,1,0,3,0,2,186,0,0.6,0.0,0.1,0.3,3,2,0,1,36,0
1,0,0,0,0,1,4,4,2,1,0,3,0,0,127,0,0.7,0.0,0.0,0.3,4,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,578,0,0.6,0.0,0.1,0.2,2,1,0,1,12,0
1,1,1,0,0,1,4,4,2,1,0,2,0,0,102,0,0.5,0.0,0.0,0.4,2,1,0,0,11,0
1,1,1,0,0,0,0,0,0,0,0,2,0,0,127,0,0.6,0.0,0.0,0.4,2,1,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,3,0,2,123,0,0.5,0.0,0.0,0.3,3,2,0,1,44,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,91,0,0.6,0.0,0.0,0.3,3,1,0,0,19,0
1,1,1,0,0,1,0,4,4,1,0,2,0,0,127,0,0.5,0.0,0.0,0.4,3,2,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,123,0,0.5,0.0,0.0,0.4,2,2,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,641,0,0.6,0.1,0.0,0.2,5,1,1,0,16,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,178,0,0.6,0.0,0.0,0.3,3,2,0,0,15,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,133,0,0.6,0.0,0.0,0.3,3,1,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,1,0,3,48,0,0.2,0.6,0.0,0.1,1,1,5,0,9,0
1,0,0,0,0,1,4,4,2,1,0,2,0,0,127,0,0.5,0.0,0.0,0.5,1,2,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,574,0,0.6,0.0,0.0,0.3,3,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,551,0,0.5,0.0,0.0,0.4,2,2,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,125,0,0.6,0.0,0.0,0.3,3,1,0,0,14,0
0,0,0,0,0,0,0,4,2,1,1,3,1,0,127,0,0.7,0.0,0.0,0.2,3,1,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0.5,0.0,0.0,0.4,3,2,0,0,17,0
1,0,0,0,0,1,0,4,2,1,1,2,3,0,127,1,0.6,0.0,0.0,0.3,3,1,0,0,18,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,504,0,0.6,0.0,0.0,0.4,2,1,0,0,16,0
1,0,0,0,0,0,4,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.4,2,2,0,0,22,0
0,0,0,0,0,1,4,4,0,1,0,1,0,3,127,0,0.2,0.6,0.0,0.1,1,1,5,0,9,0
1,0,0,0,0,0,0,2,0,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,3,1,0,0,19,0
1,1,1,0,0,0,4,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.3,2,1,0,0,11,0
1,1,1,0,0,0,0,4,2,1,1,2,2,0,134,0,0.5,0.0,0.0,0.3,2,2,0,0,12,0
0,0,0,0,0,0,4,4,2,1,0,3,0,0,127,0,0.6,0.0,0.0,0.3,2,1,0,0,20,0
1,1,0,0,0,0,0,4,2,1,0,3,0,0,635,0,0.7,0.0,0.0,0.2,5,2,0,0,23,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,127,0,0.5,0.0,0.0,0.3,2,2,1,0,26,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,465,0,0.7,0.0,0.0,0.2,5,1,0,0,13,0
1,1,1,0,0,0,0,4,2,1,0,3,0,0,127,1,0.6,0.0,0.0,0.4,2,1,0,0,17,0
0,0,0,0,0,0,0,4,0,1,0,3,0,0,385,0,0.4,0.0,0.0,0.5,2,2,0,0,18,0
0,0,0,0,0,0,0,1,2,1,0,1,0,4,127,0,0.3,0.5,0.0,0.1,2,1,6,0,12,0
